nor1_upg_db1_dal_us	2009-07-02 12:30:03	625347
nor1_upg_db1_dal_us	2009-08-04 18:09:17	717282
nor1_upg_db1_dal_us	2009-09-03 21:51:27	806571
nor1_upg_db1_dal_us	2009-09-15 23:28:04	847772
nor1_upg_db1_dal_us	2009-09-25 14:46:44	884967
nor1_upg_db1_dal_us	2009-10-05 16:24:27	923119
nor1_upg_db1_dal_us	2009-10-13 20:54:17	958934
nor1_upg_db1_dal_us	2009-10-21 18:34:15	992400
nor1_upg_db1_dal_us	2009-10-29 16:41:17	1028864
nor1_upg_db1_dal_us	2009-11-06 02:26:56	1066337
nor1_upg_db1_dal_us	2009-11-13 15:47:01	1107147
nor1_upg_db1_dal_us	2009-11-21 13:06:25	1148981
nor1_upg_db1_dal_us	2009-12-01 10:30:00	1194404
nor1_upg_db1_dal_us	2009-12-08 21:31:45	1238555
nor1_upg_db1_dal_us	2009-12-17 00:48:49	1276431
nor1_upg_db1_dal_us	2009-12-28 03:43:36	1325596
nor1_upg_db1_dal_us	2010-01-05 15:59:16	1376623
nor1_upg_db1_dal_us	2010-01-11 15:26:55	1423605
nor1_upg_db1_dal_us	2010-01-15 22:23:28	1462452
nor1_upg_db1_dal_us	2010-01-21 20:29:10	1508073
nor1_upg_db1_dal_us	2010-01-27 16:46:12	1551097
nor1_upg_db1_dal_us	2010-02-02 10:42:11	1596306
nor1_upg_db1_dal_us	2010-02-08 08:59:19	1639232
nor1_upg_db1_dal_us	2010-02-12 18:07:08	1672727
nor1_upg_db1_dal_us	2010-02-18 18:31:32	1712307
nor1_upg_db1_dal_us	2010-02-24 14:06:07	1751487
nor1_upg_db1_dal_us	2010-03-02 09:02:24	1792772
nor1_upg_db1_dal_us	2010-03-07 17:06:18	1833223
nor1_upg_db1_dal_us	2010-03-12 04:54:28	1871056
nor1_upg_db1_dal_us	2010-03-17 20:00:47	1912675
nor1_upg_db1_dal_us	2010-03-23 15:22:26	1954087
nor1_upg_db1_dal_us	2010-03-29 10:27:42	1997694
nor1_upg_db1_dal_us	2010-04-02 21:07:16	2037160
nor1_upg_db1_dal_us	2010-04-08 15:21:00	2077400
nor1_upg_db1_dal_us	2010-04-13 23:01:48	2115703
nor1_upg_db1_dal_us	2010-04-19 14:47:36	2154996
nor1_upg_db1_dal_us	2010-04-23 16:31:50	2189365
nor1_upg_db1_dal_us	2010-04-29 00:57:27	2229081
nor1_upg_db1_dal_us	2010-05-04 18:00:54	2267839
nor1_upg_db1_dal_us	2010-05-10 12:02:01	2307828
nor1_upg_db1_dal_us	2010-05-14 13:46:09	2344322
nor1_upg_db1_dal_us	2010-05-19 19:56:24	2384111
nor1_upg_db1_dal_us	2010-05-25 07:01:39	2424308
nor1_upg_db1_dal_us	2010-05-29 20:17:55	2461292
nor1_upg_db1_dal_us	2010-06-03 20:15:19	2498979
nor1_upg_db1_dal_us	2010-06-08 19:40:05	2537889
nor1_upg_db1_dal_us	2010-06-13 21:21:00	2577188
nor1_upg_db1_dal_us	2010-06-17 17:11:39	2613302
nor1_upg_db1_dal_us	2010-06-22 16:34:50	2653422
nor1_upg_db1_dal_us	2010-06-27 11:30:30	2693845
nor1_upg_db1_dal_us	2010-07-01 14:07:39	2733842
nor1_upg_db1_dal_us	2010-07-06 20:05:37	2775150
nor1_upg_db1_dal_us	2010-07-10 19:36:28	2813876
nor1_upg_db1_dal_us	2010-07-14 21:52:20	2852080
nor1_upg_db1_dal_us	2010-07-19 18:35:17	2893812
nor1_upg_db1_dal_us	2010-07-23 07:57:56	2931279
nor1_upg_db1_dal_us	2010-07-27 21:07:33	2972200
nor1_upg_db1_dal_us	2010-07-31 21:59:52	3009603
nor1_upg_db1_dal_us	2010-08-04 22:41:04	3048769
nor1_upg_db1_dal_us	2010-08-09 18:55:48	3090272
nor1_upg_db1_dal_us	2010-08-13 08:37:03	3126803
nor1_upg_db1_dal_us	2010-08-17 22:18:45	3166618
nor1_upg_db1_dal_us	2010-08-24 02:48:13	3218150
nor1_upg_db1_dal_us	2010-08-27 18:40:18	3252453
nor1_upg_db1_dal_us	2010-09-01 14:51:13	3291481
nor1_upg_db1_dal_us	2010-09-06 13:33:04	3329471
nor1_upg_db1_dal_us	2010-09-09 21:57:27	3362330
nor1_upg_db1_dal_us	2010-09-14 14:52:08	3397054
nor1_upg_db1_dal_us	2010-09-17 20:52:54	3426359
nor1_upg_db1_dal_us	2010-09-22 13:25:47	3466351
nor1_upg_db1_dal_us	2010-09-27 07:06:21	3504110
nor1_upg_db1_dal_us	2010-09-30 13:48:38	3534814
nor1_upg_db1_dal_us	2010-10-05 00:02:56	3571115
nor1_upg_db1_dal_us	2010-10-08 13:37:24	3603570
nor1_upg_db1_dal_us	2010-10-12 23:33:38	3637833
nor1_upg_db1_dal_us	2010-10-16 20:11:47	3671368
nor1_upg_db1_dal_us	2010-10-20 21:07:46	3705840
nor1_upg_db1_dal_us	2010-10-25 18:43:01	3741886
nor1_upg_db1_dal_us	2010-10-29 05:00:45	3771019
nor1_upg_db1_dal_us	2010-11-03 00:16:24	3809068
nor1_upg_db1_dal_us	2010-11-07 20:20:01	3847353
nor1_upg_db1_dal_us	2010-11-11 11:11:17	3882083
nor1_upg_db1_dal_us	2010-11-15 20:28:50	3919877
nor1_upg_db1_dal_us	2010-11-19 01:11:13	3950097
nor1_upg_db1_dal_us	2010-11-23 15:42:25	3989654
nor1_upg_db1_dal_us	2010-11-28 23:26:24	4026044
nor1_upg_db1_dal_us	2010-12-01 20:19:33	4055377
nor1_upg_db1_dal_us	2010-12-06 05:16:37	4093654
nor1_upg_db1_dal_us	2010-12-09 07:02:36	4127363
nor1_upg_db1_dal_us	2010-12-13 18:50:19	4162720
nor1_upg_db1_dal_us	2010-12-17 15:05:28	4200160
nor1_upg_db1_dal_us	2010-12-22 10:42:23	4236836
nor1_upg_db1_dal_us	2010-12-28 07:05:53	4277217
nor1_upg_db1_dal_us	2011-01-02 18:04:53	4319074
nor1_upg_db1_dal_us	2011-01-05 18:05:32	4350273
nor1_upg_db1_dal_us	2011-01-08 20:00:59	4387587
nor1_upg_db1_dal_us	2011-01-12 02:04:13	4421777
nor1_upg_db1_dal_us	2011-01-14 20:22:23	4454885
nor1_upg_db1_dal_us	2011-01-18 18:16:06	4493337
nor1_upg_db1_dal_us	2011-01-21 13:05:33	4527176
nor1_upg_db1_dal_us	2011-01-24 23:45:23	4559192
nor1_upg_db1_dal_us	2011-01-27 17:13:58	4592269
nor1_upg_db1_dal_us	2011-01-31 14:49:01	4632504
nor1_upg_db1_dal_us	2011-02-02 21:44:32	4660711
nor1_upg_db1_dal_us	2011-02-06 16:21:16	4700631
nor1_upg_db1_dal_us	2011-02-09 09:25:36	4733078
nor1_upg_db1_dal_us	2011-02-11 20:06:35	4761315
nor1_upg_db1_dal_us	2011-02-14 23:47:26	4794152
nor1_upg_db1_dal_us	2011-02-17 16:43:36	4830669
nor1_upg_db1_dal_us	2011-02-21 14:50:28	4865976
nor1_upg_db1_dal_us	2011-02-24 01:17:49	4893703
nor1_upg_db1_dal_us	2011-02-28 02:20:12	4933615
nor1_upg_db1_dal_us	2011-03-02 17:37:36	4965112
nor1_upg_db1_dal_us	2011-03-06 01:24:23	5003268
nor1_upg_db1_dal_us	2011-03-09 01:40:17	5036562
nor1_upg_db1_dal_us	2011-03-11 19:27:20	5070887
nor1_upg_db1_dal_us	2011-03-15 14:14:23	5113654
nor1_upg_db1_dal_us	2011-03-18 03:17:26	5143135
nor1_upg_db1_dal_us	2011-03-21 22:25:55	5178456
nor1_upg_db1_dal_us	2011-03-24 17:26:50	5212224
nor1_upg_db1_dal_us	2011-03-28 14:58:11	5251733
nor1_upg_db1_dal_us	2011-03-30 23:02:29	5282068
nor1_upg_db1_dal_us	2011-04-04 13:18:51	5323744
nor1_upg_db1_dal_us	2011-04-07 03:03:45	5351163
nor1_upg_db1_dal_us	2011-04-11 02:37:28	5385097
nor1_upg_db1_dal_us	2011-04-13 16:30:16	5415493
nor1_upg_db1_dal_us	2011-04-16 19:12:16	5448656
nor1_upg_db1_dal_us	2011-04-20 05:17:43	5480840
nor1_upg_db1_dal_us	2011-04-23 15:58:44	5514736
nor1_upg_db1_dal_us	2011-04-27 01:08:30	5542101
nor1_upg_db1_dal_us	2011-04-29 23:52:33	5566642
nor1_upg_db1_dal_us	2011-05-03 19:45:12	5601543
nor1_upg_db1_dal_us	2011-05-06 15:37:57	5635470
nor1_upg_db1_dal_us	2011-05-10 11:34:37	5671304
nor1_upg_db1_dal_us	2011-05-12 21:00:29	5700196
nor1_upg_db1_dal_us	2011-05-16 17:43:45	5737012
nor1_upg_db1_dal_us	2011-05-19 06:42:48	5770451
nor1_upg_db1_dal_us	2011-05-23 01:37:25	5825192
nor1_upg_db1_dal_us	2011-05-25 16:47:24	5874962
nor1_upg_db1_dal_us	2011-05-28 23:56:51	5932127
nor1_upg_db1_dal_us	2011-06-01 15:47:59	5985155
nor1_upg_db1_dal_us	2011-06-04 12:14:36	6038702
